adres_aantal_brp_adres,adres_aantal_verschillende_wijken,adres_aantal_verzendadres,adres_aantal_woonadres_handmatig,adres_dagen_op_adres,adres_recentst_onderdeel_rdam,adres_recentste_buurt_groot_ijsselmonde,adres_recentste_buurt_nieuwe_westen,adres_recentste_buurt_other,adres_recentste_buurt_oude_noorden,adres_recentste_buurt_vreewijk,adres_recentste_plaats_other,adres_recentste_plaats_rotterdam,adres_recentste_wijk_charlois,adres_recentste_wijk_delfshaven,adres_recentste_wijk_feijenoord,adres_recentste_wijk_ijsselmonde,adres_recentste_wijk_kralingen_c,adres_recentste_wijk_noord,adres_recentste_wijk_other,adres_recentste_wijk_prins_alexa,adres_recentste_wijk_stadscentru,adres_unieke_wijk_ratio,afspraak_aanmelding_afgesloten,afspraak_aantal_woorden,afspraak_afgelopen_jaar_afsprakenplan,afspraak_afgelopen_jaar_monitoring_insp__wet_taaleis_na_12_mnd_n_a_v__taa04_____geen_maatregel,afspraak_afgelopen_jaar_ontheffing,afspraak_afgelopen_jaar_ontheffing_taaleis,afspraak_afgelopen_jaar_plan_van_aanpak,afspraak_afgelopen_jaar_signaal_voor_medewerker,afspraak_afgelopen_jaar_vervolgmeting_matchbaarheid_werkzoekende_klant,afspraak_afgelopen_jaar_voortgang_aanmelding_en_deelname,afspraak_afsprakenplan,afspraak_controle_aankondiging_maatregel,afspraak_controle_verwijzing,afspraak_deelname_compleet_uit_webapplicatie,afspraak_galo_gesprek,afspraak_gespr__einde_zoekt___galo_gesprek_,afspraak_inspanningsperiode,afspraak_laatstejaar_aantal_woorden,afspraak_laatstejaar_resultaat_ingevuld,afspraak_laatstejaar_resultaat_ingevuld_uniek,afspraak_other,afspraak_participatietrede_vervolgmeting,afspraak_resultaat_ingevuld_uniek,afspraak_signaal_van_aanbieder,afspraak_signaal_voor_medewerker,afspraak_toevoegen_inschrijving_uwvwb,afspraak_vervolgmeting_matchbaarheid_werkzoekende_klant,afspraak_verzenden_beschikking_i_v_m__niet_voldoen_aan_wet_taaleis,afspraak_voortgangsgesprek,belemmering_aantal_huidig,belemmering_dagen_financiele_problemen,belemmering_dagen_lichamelijke_problematiek,belemmering_dagen_psychische_problemen,belemmering_financiele_problemen,belemmering_hist_lichamelijke_problematiek,belemmering_hist_psychische_problemen,belemmering_hist_stabiele_mix__sz____dagbesteding_werk,belemmering_hist_taal,belemmering_hist_verslavingsproblematiek,belemmering_ind,belemmering_ind_hist,belemmering_niet_computervaardig,belemmering_psychische_problemen,belemmering_woonsituatie,beschikbaarheid_aantal_historie_afwijkend_wegens_medische_omstandigheden,beschikbaarheid_aantal_historie_afwijkend_wegens_sociaal_maatschappelijke_situatie,beschikbaarheid_huidig_afwijkend_wegens_medische_omstandigheden,beschikbaarheid_huidig_bekend,beschikbaarheid_recent_afwijkend_wegens_medische_omstandigheden,beschikbaarheid_recent_afwijkend_wegens_sociaal_maatschappelijke_situatie,competentie_aansturen,competentie_analyseren,competentie_ethisch_en_integer_handelen,competentie_formuleren_en_rapporteren,competentie_gedrevenheid_en_ambitie_tonen,competentie_instructies_en_procedures_opvolgen,competentie_kwaliteit_leveren,competentie_leren,competentie_materialen_en_middelen_inzetten,competentie_met_druk_en_tegenslag_omgaan,competentie_omgaan_met_verandering_en_aanpassen,competentie_onderzoeken,competentie_op_de_behoeften_en_verwachtingen_van_de__klant__richten,competentie_other,competentie_overtuigen_en_beïnvloeden,competentie_plannen_en_organiseren,competentie_samenwerken_en_overleggen,competentie_vakdeskundigheid_toepassen,contacten_onderwerp__arbeids_motivatie,contacten_onderwerp__pre__intake,contacten_onderwerp__werk_intake,contacten_onderwerp_arbeidsdiagnose_dariuz,contacten_onderwerp_beoordelen_taaleis,contacten_onderwerp_boolean__arbeids_motivatie,contacten_onderwerp_boolean__pre__intake,contacten_onderwerp_boolean__werk_intake,contacten_onderwerp_boolean_beoordelen_taaleis,contacten_onderwerp_boolean_contact_derden,contacten_onderwerp_boolean_contact_met_aanbieder,contacten_onderwerp_boolean_diagnosegesprek,contacten_onderwerp_boolean_documenten__innemen_,contacten_onderwerp_boolean_documenttype__cv_,contacten_onderwerp_boolean_documenttype__diploma_s_en_certificaten_,contacten_onderwerp_boolean_documenttype__overeenkomst_,contacten_onderwerp_boolean_financiële_situatie,contacten_onderwerp_boolean_groepsbijeenkomst,contacten_onderwerp_boolean_inkomen,contacten_onderwerp_boolean_maatregel_overweging,contacten_onderwerp_boolean_match___werk,contacten_onderwerp_boolean_matching,contacten_onderwerp_boolean_motivatie,contacten_onderwerp_boolean_mutatie,contacten_onderwerp_boolean_no_show,contacten_onderwerp_boolean_overige,contacten_onderwerp_boolean_overleg_met_inkomen,contacten_onderwerp_boolean_scholing,contacten_onderwerp_boolean_sollicitatie,contacten_onderwerp_boolean_taaleis___voldoet,contacten_onderwerp_boolean_terugbelverzoek,contacten_onderwerp_boolean_traject,contacten_onderwerp_boolean_uitnodiging,contacten_onderwerp_boolean_ziek__of_afmelding,contacten_onderwerp_boolean_zorg,contacten_onderwerp_contact_derden,contacten_onderwerp_contact_met_aanbieder,contacten_onderwerp_diagnosegesprek,contacten_onderwerp_documenten__innemen_,contacten_onderwerp_documenttype__cv_,contacten_onderwerp_documenttype__overeenkomst_,contacten_onderwerp_financiële_situatie,contacten_onderwerp_groepsbijeenkomst,contacten_onderwerp_inkomen,contacten_onderwerp_inname_aanvraag,contacten_onderwerp_inspanningstoets,contacten_onderwerp_maatregel_overweging,contacten_onderwerp_matching,contacten_onderwerp_mutatie,contacten_onderwerp_no_show,contacten_onderwerp_overige,contacten_onderwerp_overleg_met_inkomen,contacten_onderwerp_quickscan,contacten_onderwerp_scholing,contacten_onderwerp_screening,contacten_onderwerp_terugbelverzoek,contacten_onderwerp_traject,contacten_onderwerp_uitnodiging,contacten_onderwerp_vakantie,contacten_onderwerp_werkintake__niet_verschenen,contacten_onderwerp_ziek__of_afmelding,contacten_onderwerp_zorg,contacten_soort_afgelopenjaar_anders,contacten_soort_afgelopenjaar_document__inkomend_,contacten_soort_afgelopenjaar_document__uitgaand_,contacten_soort_afgelopenjaar_e_mail__inkomend_,contacten_soort_afgelopenjaar_e_mail__uitgaand_,contacten_soort_afgelopenjaar_gesprek,contacten_soort_afgelopenjaar_gesprek_op_locatie,contacten_soort_afgelopenjaar_rapportage_rib,contacten_soort_afgelopenjaar_telefoontje__inkomend_,contacten_soort_afgelopenjaar_telefoontje__uitgaand_,contacten_soort_anders,contacten_soort_document__inkomend_,contacten_soort_document__uitgaand_,contacten_soort_e_mail__inkomend_,contacten_soort_e_mail__uitgaand_,contacten_soort_gesprek_op_locatie,contacten_soort_groepsbijeenkomsten,contacten_soort_rapportage_deelname,contacten_soort_rapportage_rib,contacten_soort_telefoontje__inkomend_,contacten_soort_telefoontje__uitgaand_,deelname_act_actueel_projecten_uniek,deelname_act_hist_projecten_niet_gestart,deelname_act_reintegratieladder_ondersteunende_instrumenten,deelname_act_reintegratieladder_werk_re_integratie,instrument_aantal_laatstejaar,instrument_ladder_historie_activering,instrument_ladder_historie_other,instrument_ladder_huidig_activering,instrument_ladder_huidig_other,instrument_ladder_huidig_werk_re_integratie,instrument_reden_beeindiging_historie_centrale_actie_wigo4it,instrument_reden_beeindiging_historie_diagnose_gesteld,instrument_reden_beeindiging_historie_direct_matchbaar,instrument_reden_beeindiging_historie_doelstelling_bereikt__geen_uitstroom,instrument_reden_beeindiging_historie_doelstelling_bereikt__uitstroom_naar_regulier_werk,instrument_reden_beeindiging_historie_doelstelling_bereikt__uitstroom_overig,instrument_reden_beeindiging_historie_doelstelling_niet_bereikt__geen_uitstroom,instrument_reden_beeindiging_historie_niet_matchbaar,instrument_reden_beeindiging_historie_niet_succesvol,instrument_reden_beeindiging_historie_niet_succesvol__reden_bij_werkzoekende,instrument_reden_beeindiging_historie_op_termijn_matchbaar,instrument_reden_beeindiging_historie_other,instrument_reden_beeindiging_historie_overdracht_naar_mo,instrument_reden_beeindiging_historie_overdracht_naar_prematching,instrument_reden_beeindiging_historie_overdracht_naar_regulier_team_iwpm,instrument_reden_beeindiging_historie_overdracht_succesvol,instrument_reden_beeindiging_historie_succesvol,instrument_reden_beeindiging_historie_succesvol__doelstelling_bereikt,instrument_reden_beeindiging_historie_uitval__aanbod_niet_langer_zinvol_volgens_gemeente,instrument_reden_beeindiging_historie_uitval__klant_wz__ziet_af_van_aanbod,ontheffing_actueel_ind,ontheffing_dagen_hist_mean,ontheffing_dagen_hist_vanwege_uw_medische_omstandigheden,ontheffing_hist_ind,ontheffing_reden_hist_medische_gronden,ontheffing_reden_hist_other,ontheffing_reden_hist_sociale_gronden,ontheffing_reden_hist_tijdelijke_ontheffing_arbeidsverpl__en_tegenprestatie,ontheffing_reden_hist_tijdelijke_ontheffing_arbeidsverplichtingen,ontheffing_reden_hist_vanwege_uw_sociaal_maatschappelijke_situatie,ontheffing_reden_tijdelijke_ontheffing_arbeidsverpl__en_tegenprestatie,persoon_geslacht_vrouw,persoon_leeftijd_bij_onderzoek,persoonlijke_eigenschappen_communicatie_opm,persoonlijke_eigenschappen_dagen_sinds_opvoer,persoonlijke_eigenschappen_dagen_sinds_taaleis,persoonlijke_eigenschappen_doorzettingsvermogen_opm,persoonlijke_eigenschappen_flexibiliteit_opm,persoonlijke_eigenschappen_hobbies_sport,persoonlijke_eigenschappen_houding_opm,persoonlijke_eigenschappen_ind_activering_traject,persoonlijke_eigenschappen_ind_buiten_kantoortijden,persoonlijke_eigenschappen_ind_regulier_arbeidsritme,persoonlijke_eigenschappen_initiatief_opm,persoonlijke_eigenschappen_leergierigheid_opm,persoonlijke_eigenschappen_motivatie_opm,persoonlijke_eigenschappen_nl_begrijpen3,persoonlijke_eigenschappen_nl_lezen3,persoonlijke_eigenschappen_nl_lezen4,persoonlijke_eigenschappen_nl_schrijven0,persoonlijke_eigenschappen_nl_schrijven1,persoonlijke_eigenschappen_nl_schrijven2,persoonlijke_eigenschappen_nl_schrijven3,persoonlijke_eigenschappen_nl_schrijvenfalse,persoonlijke_eigenschappen_nl_spreken1,persoonlijke_eigenschappen_nl_spreken2,persoonlijke_eigenschappen_nl_spreken3,persoonlijke_eigenschappen_opstelling,persoonlijke_eigenschappen_overige_opmerkingen,persoonlijke_eigenschappen_presentatie_opm,persoonlijke_eigenschappen_spreektaal,persoonlijke_eigenschappen_spreektaal_anders,persoonlijke_eigenschappen_taaleis_schrijfv_ok,persoonlijke_eigenschappen_taaleis_voldaan,persoonlijke_eigenschappen_uiterlijke_verzorging_opm,persoonlijke_eigenschappen_uitstroom_verw_vlgs_klant,persoonlijke_eigenschappen_uitstroom_verw_vlgs_km,persoonlijke_eigenschappen_zelfstandigheid_opm,pla_actueel_pla_categorie_doelstelling_16,pla_actueel_pla_categorie_doelstelling_9,pla_einde_doelstelling_bereikt,pla_einde_doelstelling_bereikt__nieuw_trajectplan,pla_einde_doelstelling_bereikt__overdracht,pla_einde_doelstelling_niet_bereikt,pla_einde_doelstelling_niet_bereikt__nieuw_trajectplan,pla_einde_doelstelling_niet_bereikt__overdracht,pla_einde_geplande_einddatum_overschreden_zonder_nader_bericht,pla_einde_other,pla_einde_uitstroom_anders_dan_volgen_onderwijs__regulier_werk_of_als_zelfstandige,pla_hist_pla_categorie_doelstelling_1,pla_hist_pla_categorie_doelstelling_10,pla_hist_pla_categorie_doelstelling_11,pla_hist_pla_categorie_doelstelling_16,pla_hist_pla_categorie_doelstelling_2,pla_hist_pla_categorie_doelstelling_27,pla_hist_pla_categorie_doelstelling_3,pla_hist_pla_categorie_doelstelling_4,pla_hist_pla_categorie_doelstelling_5,pla_hist_pla_categorie_doelstelling_6,pla_hist_pla_categorie_doelstelling_9,pla_hist_pla_categorie_doelstelling_other,pla_historie_maatschappelijke_inspanning,pla_historie_ontwikkeling,pla_historie_other,pla_historie_werk,pla_historie_werk_en_inburgering,pla_ondertekeningen_actueel,pla_ondertekeningen_historie,relatie_kind_basisschool_kind,relatie_kind_heeft_kinderen,relatie_kind_huidige_aantal,relatie_kind_jongvolwassen,relatie_kind_leeftijd_verschil_ouder_eerste_kind,relatie_kind_tiener,relatie_kind_volwassen,relatie_overig_actueel_vorm__gemachtigde,relatie_overig_actueel_vorm__kostendeler,relatie_overig_actueel_vorm__onderhoudsplichtige,relatie_overig_actueel_vorm__ouders_verzorgers,relatie_overig_actueel_vorm_other,relatie_overig_bewindvoerder,relatie_overig_historie_vorm__andere_inwonende,relatie_overig_historie_vorm__gemachtigde,relatie_overig_historie_vorm__kostendeler,relatie_overig_historie_vorm__onderhoudsplichtige,relatie_overig_kostendeler,relatie_partner_aantal_partner___partner__gehuwd_,relatie_partner_aantal_partner___partner__ongehuwd_,relatie_partner_huidige_partner___partner__gehuwd_,relatie_partner_totaal_dagen_partner,typering_aantal,typering_dagen_som,typering_hist_aantal,typering_hist_inburgeringsbehoeftig,typering_hist_ind,typering_hist_sector_zorg,typering_ind,typering_indicatie_geheime_gegevens,typering_other,typering_transport__logistiek___tuinbouw,typering_zorg__schoonmaak___welzijn,checked
2,2,0,0,11056,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,38,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,9,1,0,1,0,2,1,2,0,1,0,1,0,-5024,816,-19385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,4,0,1,0,1,1,0,1,0,2,0,1,2,0,0,0,0,6,1,0,0,0,1,1,0,2,1,0,1,0,0,1,1,0,2,2,4,1,1,0,0,2,2,2,2,1,1,2,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1170,3314,1,0,0,0,0,0,0,1,1,60,0,1388,588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,9,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,215,1,4535,2,1,1,0,1,0,0,0,0,0
3,2,0,1,16994,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,427,0,0,0,0,1,3,0,2,0,1,0,1,0,0,0,114,2,1,1,3,1,1,6,0,0,0,2,0,-4080,-9179,771,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,0,1,5,1,1,0,0,1,3,1,0,9,1,0,1,0,2,9,1,1,1,1,1,0,1,3,0,1,1,0,1,1,0,3,4,23,6,5,0,0,0,2,5,1,1,0,1,2,1,1,0,1,0,0,1,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2103,4055,1,0,0,0,0,0,1,0,1,57,0,267,464,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,0,0,0,0,2,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1171,1,2439,1,0,1,0,0,0,0,0,0,0
4,3,1,0,1355,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,113,0,0,1,0,0,1,0,1,1,0,0,2,1,0,0,19,2,0,1,0,2,2,2,0,2,0,1,2,-1959,-7938,1111,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2,1,0,1,1,8,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,5,4,0,3,1,3,4,1,1,0,0,0,9,1,1,6,1,0,2,1,4,4,1,0,0,1,1,1,0,1,3,2,2,1,1,0,1,4,11,22,12,5,1,1,2,3,3,7,1,1,4,9,1,2,0,1,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,3,0,0,0,1,886,1421,1,0,0,1,0,0,0,0,1,43,1,1030,253,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,57,1,0,0,1,6,2,1,1,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,3,1,1,1,1,31,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1288,0,720,1,0,1,0,0,0,1,0,0,0
4,2,0,1,2838,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,357,0,0,0,0,1,1,0,3,0,1,0,1,0,1,1,40,3,2,2,2,4,3,3,0,0,0,1,1,1658,-496,385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2,1,1,1,0,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,4,6,1,8,1,3,5,0,1,1,1,1,8,0,3,7,3,0,1,1,5,13,3,1,1,6,2,2,3,8,5,5,1,0,1,2,5,3,10,64,13,17,0,0,2,3,10,13,1,1,3,2,1,1,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,995,967,1,0,0,0,0,0,0,0,1,48,1,375,30,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,6,6,1,1,0,1,1,0,1,2,0,0,0,1,0,1,0,1,0,0,1,2,2,0,0,1,0,1,1,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,227,2,1140,2,0,1,0,1,0,1,0,1,0
2,2,0,1,17116,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,427,1,0,1,0,2,2,0,4,2,0,0,2,0,0,1,186,2,3,3,2,3,1,4,0,1,0,1,3,96,4171,16741,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,4,2,2,0,1,0,0,1,1,4,0,1,18,1,0,0,1,7,12,3,0,0,3,2,1,3,5,1,2,2,0,1,2,1,3,19,45,8,4,0,0,5,2,13,4,2,2,4,4,1,3,1,2,1,0,1,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1239,2827,1,0,0,1,0,0,1,0,1,48,1,101,359,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,2,1,0,1,0,0,2,0,2,0,1,0,0,1,0,1,0,1,3,0,1,1,0,10,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1810,1,4534,2,0,1,0,0,1,0,0,0,0
4,2,0,0,9877,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,730,0,0,1,0,0,6,0,2,1,0,1,2,0,0,1,224,1,3,1,1,3,3,14,0,1,0,2,3,-392,9531,10888,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,7,0,0,0,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,4,0,1,2,0,1,0,2,0,1,0,0,7,0,2,11,2,0,2,1,11,2,2,0,0,2,2,2,1,4,1,1,1,0,1,3,4,4,4,23,2,1,1,1,2,2,6,8,0,3,4,7,0,2,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,1,0,1277,681,1,1,0,0,1,0,0,0,1,60,1,804,537,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,14,1,1,1,1,6,0,1,1,0,2,2,0,1,1,0,1,0,0,0,0,1,2,0,0,2,0,2,1,0,0,1,1,0,1,0,0,4,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,132,2,3042,2,0,1,0,1,0,0,0,0,0
1,2,1,1,12457,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,181,1,0,0,1,1,3,1,1,1,0,0,1,0,0,1,86,3,1,0,0,3,1,6,0,1,0,1,4,1139,-1513,7314,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,0,2,1,2,6,2,2,0,1,0,1,1,1,15,1,0,1,1,4,5,1,0,0,4,1,1,4,3,1,2,2,0,2,2,2,3,2,22,5,3,0,1,1,2,10,9,0,1,6,3,1,4,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,932,329,1,1,0,0,0,0,0,0,1,51,1,55,190,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,57,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,3,1,1,1,0,20,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1748,2,5855,2,0,1,0,1,0,0,0,0,0
2,1,0,0,15354,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,80,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,73,3,1,2,1,2,0,4,0,0,0,1,4,-1174,8792,3088,0,0,1,1,1,0,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,1,2,0,1,1,1,1,0,1,0,0,8,0,0,0,0,2,4,3,0,0,1,2,0,2,4,0,2,3,1,0,1,2,4,3,13,1,4,1,0,1,0,5,5,1,0,2,3,2,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1529,783,1,1,0,0,0,0,1,0,0,31,0,382,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,1,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,2,0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3046,1,-2535,1,0,1,0,0,0,0,0,0,0
1,2,1,0,17705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,95,2,2,0,1,3,1,1,0,1,0,0,0,-4786,-2937,-14395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,4,1,0,4,0,0,0,1,0,5,0,3,2,2,0,1,1,1,2,2,0,0,1,1,1,1,3,1,0,0,0,1,1,2,1,8,8,6,6,0,0,2,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1085,2195,1,0,0,0,1,0,0,0,1,64,0,119,84,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2430,1,7093,1,0,1,0,1,0,1,0,0,0
3,2,1,1,14184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,114,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,59,3,2,1,1,4,0,4,0,0,0,1,2,1540,-9208,5848,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,5,6,1,10,0,2,1,2,2,1,0,1,6,0,1,16,1,0,0,0,3,16,1,0,1,1,5,1,3,4,1,2,2,0,0,1,2,5,19,40,22,13,0,0,1,0,6,5,0,1,2,7,1,5,1,1,0,1,0,0,0,3,1,0,3,0,1,0,0,0,1,1,0,0,2,0,1,0,0,2451,1290,1,1,0,1,0,0,1,1,0,36,0,385,184,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,57,1,0,2,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,3,2,0,0,1,0,0,1,0,1,4,0,1,1,0,8,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,492,1,4684,1,0,1,0,0,0,0,0,0,0
2,1,0,1,13131,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,112,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,38,0,1,2,1,2,0,0,0,0,0,1,2,816,5653,-1565,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,2,1,0,0,0,0,1,8,0,1,2,1,0,0,1,0,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,5,8,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,726,643,1,0,0,0,0,0,0,0,0,58,1,481,722,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1466,1,-452,2,0,1,0,0,0,0,0,1,0
